"ID", "Name", "Type", "Journal", "InternalName", "Zone", "ZoneID"
6038, "A Daily Grind", 0, "<<1>> requested I gather a strange material called flash stone which can be turned into a useful powder. I'll also need to collect metal pellets that help in the grinding process.", "CC-BF Repeatable Ore", "", 0
6039, "Loose Strands", 0, "<<1>> requested I gather the metal strands weaved within cloths in Clockwork City. I also need to collect components for an artificial lodestone that is used in harvesting the metal strands.", "CC-BF Repeatable Cloth", "", 0
6040, "A Sticky Solution", 0, "<<1>> requested I gather gather the husks of Clockwork trees for an adhesive. I'll also need to collect artificial coal to help keep the sap warm.", "CC-BF Repeatable Wood", "", 0
6046, "Unto the Dark", 0, "The Shadow of Sotha Sil, having claimed the Skeleton Key from the Blackfeather Court, is making his way to the center of the Clockwork City-The Cogitum Centralis. Proctor Luciana and I must find some way to follow him.", "Q6046-CCQ6-Dark", "", 0
6049, "The Shadow Cleft", 1, "One of Sotha Sil's Clockwork Apostles, an adjunct named Daro, asked me to use an unusual device called a perception tabulator to find his associate and investigate a mysterious portal that appeared in the Radius.", "Q6049 Shadow Cleft", "", 0
6050, "To The Clockwork City", 0, "", "Q6050-CCQ1", "", 7348
6052, "Lost in the Gloam", 0, "According to Gascone, a murder of crows stole a mysterious key from his office in the Clockwork Basilica-the same key that Clavicus Vile and the mysterious shadow cultists seek. I must find this key before the enemy does.", "Q6052-CCQ5-Lost", "Clockwork City", 980
6054, "Pledge: Falkreath Hold", 5, "<<1>> of the Undaunted has challenged me to defend the besieged city of Falkreath Hold.", "Q6054 Pledge Falkreath Hold", "", 0
6252, "Pledge: Depths of Malatar", 5, "<<1>> of the Undaunted has challenged me to explore the Depths of Malatar.\n\nYou can only complete the Gold Key Challenge in Veteran Mode.", "u21-DUN2 Pledge", "", 0
6057, "In Search of a Sponsor", 0, "The High Elf explorer, Neramo, and his two associates, Kireth and Raynor, have a plan to win the sponsorship of an influential Clockwork Apostle named Varuni Arvel. We'll need her support to become bonafide citizens of the Clockwork City.", "Q6057-CCQ2", "Clockwork City", 980
6058, "The Halls of Regulation", 1, "The Halls of Regulation have begun to break down, threatening the water supply throughout Clockwork City. I've agreed to help <<1>> make repairs by protecting her as we gather parts and fix machinery.", "Q6058 Halls of Regulation", "", 0
6059, "Tarnished Truffles", 0, "Brengolin, the cook in Slag Town, needs some assistance in creating some unconventional cuisine and I have agreed to lend him a hand.", "CC-IC-Cook Tarnished Flavors", "", 0
6061, "A Matter of Tenderness", 0, "Brengolin, the cook in Slag Town, needs some assistance in creating some unconventional cuisine. His meat stores are presently empty, so I agreed to assist him with restocking.", "CC-IC-Cook Tarnished Delicacie", "", 0
6063, "The Strangeness of Seht", 0, "Divayth Fyr is convinced that something sinister is driving Sotha Sil's recent change of character. He asked me to help him root out the cause of the Clockwork God's new and peculiar behavior.", "Q6063-CCQ3", "Clockwork City", 980
6065, "Plans of Pestilence", 5, "<<1>> has requested my aid in helping him journey through a disease infested temple, located within the hazards of Scalecaller Peak.", "DUN-SP Scalecaller Peak", "", 0
6066, "The Precursor", 0, "Associate Zanon has asked for my assistance in rebuilding an ancient factotum. Doing so will allow him to better understand the creation of factotums, a mystery to all but Sotha Sil.", "Q6066 The Precursor", "", 0
0, "", 0, "", "", "", 0
6268, "Grave Subject Matter", 0, "Cyrodilic Collections needs someone to collect old remains from the Teeth of Sithis for study.", "Q6268MMTSD3", "", 0
6073, "A Shadow Misplaced", 1, "The Clockwork Apostles have sent explorers into the Shadow Cleft to find out more about the mysterious realm and the reason it's connected to Clockwork City. One explorer hasn't returned, and I agreed to try to find him.", "Q6073 Daily-Shadow Cleft01", "", 0
6075, "The Oscillating Son", 0, "Now that I found all of the Precursor's parts, Associate Zanon wishes to present the factotum to his mentor.", "The Prodigal Son", "", 0
6076, "Inciting the Imperfect", 1, "I've accepted a contract to defeat Sotha Sil's creation, the Imperfect, in order to test its capabilities. I've also been asked to gather its lost sequence plaques.", "CC-GrB1", "", 0
6078, "Family Feud", 0, "After an argument with his sister Kireth concerning Raynor's behavior during the Shadow Crisis, the young artificer stormed off and vowed to finish exploring the Clockwork City on his own. Kireth asked me to go help him.", "Q6078 Family Ties", "", 0
6079, "Again Into the Shadows", 1, "The Clockwork Apostles sent a member of the Mages Guild through the portal to explore the Shadow Cleft. She hasn't returned.", "Q6079 Daily-Shadow Cleft02", "", 0
6080, "A Shadow Malfunction", 1, "A Clockwork Apostle entered the Shadow Cleft and hasn't returned. What's worse, he forgot to take his perception tabulator with him.", "Q6080 Daily-Shadow Cleft03", "", 0
6081, "Oiling the Fans", 1, "The Clockwork Apostles have tasked me to continue maintenance in the Halls of Regulation. I need to grease a ventilation fan using oil found within the repair factotums.", "Q6081 Daily-Halls of Reg I", "", 0
6082, "The Sickening Sea", 1, "The Divine Prosecution has tasked me with taking coral crab eggs from the reef between Lillandril and the Corgrad Wastes for the Sapiarchs to inspect for signs of corruption.", "SU-GB1 The Sickening Sea", "", 0
6083, "Taming the Wild", 1, "<<1>> tasked me with killing Caanerin, the indrik matriarch, and restraining her spirit by activating warding stones scattered around her ancestral glade.", "SU-GB2 Rites and Passage", "", 0
6084, "The Abyssal Alchemist", 1, "The Divine Prosecution has charged me with clearing out Welenkin Cove and eliminating the threat posed by B'Korgen, the Sea Sload alchemist.", "SU-GB3 The Warlock", "", 0
6086, "Never Forgotten", 1, "The Office of Divine Prosecution suffered a number of casualties to a creature called Graveld in Sil-Var-Woad.", "SU-GB5 Never Forgotten", "", 0
6088, "Changing the Filters", 1, "The Clockwork Apostles have tasked me to continue maintenance in the Halls of Regulation. I need to replace several water filters in order to stop the possibility of contamination.", "Q6088 Daily-Halls of Reg II", "", 0
6090, "Saints' Mercy", 6, "Three Dark Elf Saints were granted the gift of immortality, in the form of ageless mechanical bodies created by the god Sotha Sil, at the price of their sanity. Now their madness poses a significant threat to the Clockwork City.", "TRIAL_AS Asylum Sanctorium", "Glenumbra", 3
6094, "The Broken Brassilisk", 0, "I found an inactive brassilisk in the Radius of the Clockwork City with the name \"Frynga\" carved into its jaw. If I find Frynga and return her mechanical pet, perhaps she will reward me.", "Q6094 Better Metal Snake", "", 0
6095, "The Registrar's Request", 0, "I found a sequence plaque on the road in the Clockwork City Radius. An engraving on the plaque asks that it be returned to the Clockwork Registrar in the Brass Fortress.", "Q6095 LostPlates", "", 0
6097, "Through a Veil Darkly", 0, "I received an enchanted stone from the Mages Guild that contains an important message from Vanus Galerion.", "Q6097 SU Teaser", "", 0
6098, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V1", "", 0
6099, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V2", "", 0
6101, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V4", "", 0
6102, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V5", "", 0
6103, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V6", "", 0
6105, "Alchemist Writ", 4, "I've taken a contract from one of the Writ boards, an agreement to deliver alchemical products to an interested organization.", "Alchemy Writ T8-V8", "", 0
6107, "A Matter of Leisure", 0, "The Bursar of Tribute demands compensation for the Blackfeather Court from mortals who refuse to allow them to play with their games and toys.", "Q6107 Debt Collection 3", "", 0
0, "", 0, "", "", "", 0
6109, "The Dreaming Cave", 0, "The Ritemaster used scrying magic to recall some of his missing memories. He took the Heart of Transparent Law into the Dreaming Cave beneath Ceporah Tower, but he still can't remember what happened after that. I need to help him remember.", "SQ5 Lost in a Dream", "", 0
6110, "Glitter and Gleam", 0, "The Bursar of Tributes seeks ornate items to add to the Blackfeather Court's hoard.", "Q6024 Glitter and Gleam 1", "", 1
6112, "A Pearl of Great Price", 0, "Ritemaster Iachesis of the Psijic Order plans to use an augury ritual to reveal the secrets of the strange pearl we recovered from the Monastery of Serene Harmony.", "Q6112 A Pearl of Great Price", "", 7515
6113, "Lost in Translation", 0, "Ritemaster Iachesis remembers a woman's voice, whispering ancient words over and over. He thinks these words are tied to the place where he hid the Heart of Transparent Law. Before we breach the barrier, we need to determine what the words mean.", "SQ6 - Q6113 - Ritemasters Secr", "", 0
6114, "Manor of Masques", 0, "Rinyde has asked me to find her brother Larydel and stop him from joining the House of Reveries. I must audition as well in order to figure out who he is.", "SU Rellenthil Wearing Masks", "", 0
6115, "Illusions of Grandeur", 0, "Students in the Illumination Academy have taken on bizarre personae and don't appear to know who or where they are. I must help them reclaim their lost identities.", "Q6115 Illumination Illusions", "", 0
6116, "A Tale of Two Mothers", 0, "A distraught mother named Lanarie cannot find her son, Arathel. The youth surrendered to the authorities-saying he was part of a plot to kill a Sapiarch. But he disappeared from his cell shortly thereafter. I promised Lanarie I would find her son.", "Q6116 Tale of Two Mothers", "", 0
6118, "Lauriel's Lament", 0, "I met a High Elf bailiff outside the ruins of the Direnni Acropolis. He told me that an ancient curse lingers within its walls. I must find the source of this corruption and cleanse it.", "SU-DA Q6118 LayofLauriel", "", 0
6119, "The Ebon Sanctum", 0, "I agreed to escort the scholar Andewen as she investigates an ancient temple, hidden within the mysterious forest of Ebon Stadmont.", "SU Ebon Skipping Stones", "", 0
6121, "Untamed and Unleashed", 0, "I met a keeper of the Royal Menagerie in Sil-Var-Woad. He warned me that dangerous animals have escaped into the park grounds, but he is searching for a tame indrik that may have escaped during the chaos.", "Q6121 Natural Selection", "", 0
6126, "The Crystal Tower", 0, "I negotiated an alliance of sorts with Clavicus Vile and Mephala. They agreed to help us get into the Crystal Tower-mostly. Once inside, I need to find a way to stop Nocturnal before she uses the tower to remake reality.", "SQ8 - Q6126 - A World of Darkn", "", 0
6127, "Half-Formed Understandings", 0, "Ulliceta, an apprentice studying under the Psijics, took a powerful seeing stone called the Eye of Remembrance to the forbidden Traitor's Vault. It may reveal the secrets hidden there.", "SU Traitor's Vault Half-Formed", "", 0
6129, "The Perils of Art", 0, "Tindoria, a High Elf artist, has hired me to acquire a list of rare art supplies for her next masterpiece.", "SU IC ArtSupplies", "", 0
6130, "Room to Spare", 0, "Felande Demarie, a friendly landlord, is looking for a tenant of good reputation to give her inn room to.", "Q6130 Housing Intro", "Glenumbra", 3
6131, "Storming the Walls", 0, "A massive storm is brewing over the fortress of Sea Keep that is the work of a Maormer Sea Mage. It will devastate the entire coast unless the Sea Mage's spell is stopped.", "SU Sea Keep Storming the Walls", "", 0
6135, "Old Wounds", 0, "A prominent High Elf named Halimorion was murdered by a folkloric assassin called the Ghost of the Green. But there may be more to this case than meets the eye.", "SU-RF Q6135 OldWounds", "", 0
6332, "A Charitable Contribution", 4, "", "Q6332-MWRIT Charity CL Green", "", 0
6137, "Looting the Light", 0, "Seeks-the-Dark was hired to steal tokens from a cult within Eton Nir Grotto. Unexpectedly, the cult has been massacred by Daedra who now lurk within. I've been hired to collect the tokens and find Seek-the-Dark's assistant, Erilthel.", "SUD1_LootingTheLight", "", 0
6139, "The Hulkynd's Heart", 0, "Tableau is an artist fascinated by the outcasts known as hulkynd, and wishes to meet one. She's requested I help arrange a meeting with one who was seen outside of Rellenthil.", "SU-IC The Hulkynd's Heart", "", 0
6140, "Bantering with Bandits", 0, "Tableau is debuting as an artist. Manacar fears that she may be in danger. He's asked me to help things run smoothly.", "SU-IC Bantering with Bandits", "", 0
6142, "The Tower Sentinels", 0, "The Sea Sload altered the Ritemaster's memories and forced him to steal the Heart of Transparent Law and hide it away. While he works to unlock his memories, he wants Valsirenn and I to warn the keepers of the Crystal Tower, the Sapiarchs.", "SQ4 The Tower Sentinels", "", 7468
6145, "The Runaway's Tale", 0, "Esterdel asked me to find <<1>>, his missing bride-to-be. He tracked her to Archon's Grove, which has been overrun by werewolves. He's hired me to rescue Niralin, or at least collect proof that she's died.", "SU-D3 Archon's Grove", "", 0
6146, "Wasting Away", 0, "A group of outcasts living in the seclusion of the Corgrad Wastes has seen their number dwindle after a string of disappearances. They believe the source of the trouble lies in the old buried ruins exposed by the recent sinkholes plaguing the region.", "Q6146 Mystery at corgrad", "", 0
6149, "Lost at Sea", 0, "An Altmer woman approached me with questions about her father, Curtaros. His angler fleet is long overdue from their voyage to Wasten Coraldale and she's concerned for his safety. I have agreed to locate her father for her.", "SU-D5 The Sea Strikes Back", "", 0
